project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
QInfer/python-qinfer,081d00e1ceaa63dd8793b73da8d41ac2942bbbf7,2016-05-10T15:40:17Z,28c2985246e7e0823fd87486ed3c246e437cb9ca/d077518b18cfe54f3f9217ce66dab432179ae7f5/,2017-03-31 11:48:56+11:00/2016-09-28 12:29:06+10:00/,Updated citation instructions to point to Zenodo DOIs.
zoran-cuckovic/QGIS-visibility-analysis,4f3c26c311bdadd85b207484f6c8bb9e19b8a682,2014-12-08T20:17:20Z,ca37cadbe2e1f721c6128ad364f1095f2bf053ed/a4ad2dca71a2ff44731d183114e0c3483f8b3185/cef1e046edd14e753a3394bf44e41f4a00acfe66/390ea0631ceae8d6bc536da0dff4b8794561f448/432358fe3d92174c6d6562c914f5e66454e47212/05933bd0d186de794c54821394746b9910590d10/2df8a3d5be71573317920ea2d89c19d086138817/a79b27f96c43382912eea3145cbdeedc4bff7fe0/,2015-02-16 14:49:04+01:00/2015-02-02 20:36:32+01:00/2015-02-03 13:54:30+01:00/2016-04-15 15:06:53+02:00/2016-04-23 17:36:03+02:00/2019-05-28 13:17:15+02:00/2015-03-02 13:39:52+01:00/2015-02-02 22:27:31+01:00/,Update doViewshed.py
qojulia/QuantumOptics.jl,43867ae1ce4418be3cbdbf768c80d0c3f6bc67d2,2015-08-21T09:34:15Z,e897c160cbdbf477f7454b0db056726892e5ecfd/8df761fc88a1f4573621d39bfeff1018eb5854f5/0d7a18a4f99d39b68e7466957ba1ee3e3fba68a3/d35685ffb3283ab4eb6ea44f3864281f0577222c/525f058cb5fcb59832ded097d9ee57e29bf85151/dffbe9654d49a05a1de84009549a505e1bfeb81e/8ff03f2c4e9b9c21ac0c3401eeb6f5fd2c28d6d8/,2018-08-03 09:58:25+02:00/2017-03-10 13:30:12+01:00/2017-06-06 15:37:30+02:00/2017-05-22 14:08:17+02:00/2019-10-07 10:34:06+02:00/2015-08-28 12:26:12+02:00/2015-10-21 09:00:19+02:00/,Complete replacement of old sparsematrix implementation.
aiidateam/aiida-quantumespresso,e6e5d9b2584f871c678be627fef2f8102c62aac7,2019-05-14T13:36:33Z,5d807ed400a962dfeff21b4627a879257c36f038/615d699c6bb5de5578e96fe223f567e6d6f6f8d4/a77c68853cc87f538552a4ac45a799e097ad3f93/a417071b00cd5b01fc2eb7348885b22a3b39c7f2/,2019-06-13 13:00:10+02:00/2019-06-19 09:15:27+02:00/2020-10-09 21:39:35+02:00/2020-05-07 11:13:38+02:00/,Abstract and deduplicate process launch code in CLI scripts (#310)
evaleev/libint,1cf6f297088cb0ee820a9f26b5c4e46bb74889c9,2013-01-15T16:03:04Z,f77fab6a7cdbcc4d86e68af0cdfcca2abe423eed/8d7c763378e6130a0eb5953dddf555b70c9db90e/77259af059057f2892efd5a494d490cd46d0e8ec/2502e900d50be646346e190a758625824d685d5e/9859ada6b3a96a12bf2ea5035e40ebdc7bf11439/945f64e2d6ea240494e45904f8b6ece9b959babe/b5ff93231c653f85e8f37c6a7050b02053fb7bd5/c5d0f852ac9deb0fb4dbd7763ec53c0236b22477/3157a4a2ddb5f678fb26da17540cae855896319d/9feac4fd235069888ccfa3a7b8d51de691669faf/,2014-05-22 20:11:39-04:00/2014-05-22 20:11:39-04:00/2019-06-19 14:30:17-04:00/2016-06-25 10:52:22-04:00/2019-06-28 00:42:42-04:00/2016-07-07 10:49:20-04:00/2019-06-27 23:14:47-04:00/2015-01-08 13:21:36-05:00/2015-01-14 15:33:03-05:00/2016-06-25 10:46:42-04:00/,"1) Further improvement of Gm evaluators.
2) All profiling code moved to src/bin/profile/profile_Gm.cc"
bloomberg/quantum,4b0daa1f11d28bb4c9dda17bd19d5bbba770a326,2019-09-13T19:09:16Z,42b42fd7fdd1d466860d7dbf0c85e615dff417cf/,2019-09-16 11:59:53-04:00/,"Added default constructor for GenericFuture

Signed-off-by: Alexander Damian <adamian@bloomberg.net>"
OriginQ/QPanda-2,9f164821b3bcc6fb33083a1dbf48ce8416d96cc3,2018-07-26T02:09:24Z,4dda627bd08778cb696669aa72fc9f40172ac05c/,2019-01-21 12:16:02+08:00/,2018.7.26
tensorflow/quantum,3b934bf3ae623a8996c040ecc3e18f592c54dfdd,2020-03-11T20:10:34Z,0c90033d8763478300a6626b038c7c7ddacb7a4a/bb8dfb8ba14582bba6ca7741b43e4c64e4ee68f9/a0d95f01e4002de03614481dd2d8f381a98bfe84/a0ef76b80e33e64b6035e3a31322958fd2e8e945/,2020-06-16 10:21:32-07:00/2020-09-10 09:43:41-07:00/2020-04-16 12:20:46-07:00/2020-03-12 04:37:12-04:00/,"Added ability to sample from state vector in qsim. (#153)

* Added ability to sample from state vector in qsim.

* downgraded random values to floats.

Co-authored-by: Michael Broughton <mbbrough@google.com>"
OriginQ/QPanda-2,b086aa02b2d02ff3cdad2ef2e3d6e0f2340a9ae0,2019-02-22T05:47:36Z,7d756057ef6831c6136b589be701008be4becc7b/,2019-04-18 16:32:38+08:00/,Update README.md
deepchem/deepchem,bb551ac0100dc128288223a2518239f8b3ac712f,2018-01-30T16:49:33Z,2aa5cccc7c65d14305e60e0a61781aa11cb7142d/cfbeeb2c794d7a35eac6702bb8027c8c274dbeac/c6d697c5ac3ee270809437b51bda7b003926a62f/,2019-03-28 15:11:28-07:00/2020-03-04 12:00:13-08:00/2018-03-20 02:28:58+05:18/,Test Fixes
XanaduAI/pennylane,842ac04e91f0164d85b9f25202c949e63a4ddba6,2018-06-13T17:03:10Z,b43db9adcef5fcff0710e4e01ec7e32838695069/cbe610de9fb690aab7ec797e50e34c025123b43e/a6c4bb7cf7ed69c7e5c1515a6ceaa7daf9c6edf5/13fda84dfed72b99d9272cafac676f07b1854bee/5b13f98a171875d2a7884303d7e9ea6b828fb299/50ff0d619743c3c6ddefe33cdd3a22ccb62cd014/b0783bcd3711771888eaf8a7617b55ba87ec5bbe/deafc3d1f5a4f130e383230367fe554d2656879c/47cc5554e5c37b3f48232bdf568300989aa764b3/f110ce21d18ef3ddde630c05c11b0f9013d60225/5ed084c286231b388f1ee72f1c332c791203efdb/,2018-07-31 15:53:58+03:00/2018-08-15 17:53:38-04:00/2018-07-23 03:44:01+03:00/2018-08-10 14:03:07+03:00/2018-06-20 18:00:53+03:00/2018-08-14 18:20:47+03:00/2018-08-14 17:45:36-04:00/2018-08-17 17:55:51+03:00/2018-07-06 17:59:17+03:00/2018-08-14 20:01:31+08:00/2018-08-21 21:45:37+08:00/,"Strawberry Fields plugin, better handling of observables."
evaleev/libint,1ea9945914a6e19a8fc6e62aed935163a6fde13e,2014-07-03T16:07:42Z,9e0e0c65b6edac2277b29e4be5519356617d5c3b/697208dcdefa5c7fb1951b84e5a0a50bda61c312/8cc13f70fb4de33066c80156d407a058bfc0ec5d/d32b233a70d5cdf243b3437a5aebbc405af40cee/38b375fb63e1c8c5c8b2c108b66b0eb78e9276db/cb2ac69299ebb14b9426665389a36faf1d88c351/3c65d6047b1a62a0f6c6adb48136e058a9170c6e/fa51d0ce87b0edde465765edef90e72b809c0e51/77517890e983e63b7efa4824dd3e3b53a20d372e/31788ab69f670273f8468b50e4c8da6d61bc1c0d/6ea90f8bbeaf1ba25c6d7972288ea37fc55b3baa/19fd08999db2bca5a780cd9d6ac4262e1ab30a18/,2015-05-08 22:03:58-04:00/2014-07-03 21:58:55-04:00/2014-07-05 17:29:49-04:00/2015-05-11 23:46:15-04:00/2014-07-25 15:22:04-04:00/2015-11-12 23:11:18-05:00/2015-05-20 12:27:44-04:00/2015-05-12 11:47:02-04:00/2015-05-13 17:05:30-04:00/2015-05-09 13:34:14-04:00/2014-07-07 08:12:01-04:00/2017-07-31 14:44:14-04:00/,"Working update of 1-body changes ... overlap compiles, testing next"
evaleev/libint,38f88efe8ec88db8d1f06ba77e9e0bdaf9b5f7a6,2003-07-31T22:40:52Z,d671933fd91bfeacf570577238802e2030369e47/49abddd9410ac3f46080b8235c1bbae5e83d9bde/7c60e1ea18d2b5cefe1802df9917f6f9a723ca4f/7de2a8e8605c83dbefc6ed13795d92dbd215b2a3/6c497e723c61b7a7ceec6bdeaaeaf0efb2eb1036/5dae9c266cfae15d1bc6b83df0ea6406b9ecea24/ee8bf54a0d821bfcf49b3eb48b6d21a5bea8c4ea/3543c4498a36304c65ab53b426a27b20d5d73f22/,2004-02-12 00:22:46+00:00/2015-11-29 19:47:16-05:00/2012-12-13 12:13:53-05:00/2007-12-06 02:35:32+00:00/2007-06-03 19:21:25+00:00/2005-11-27 23:35:47+00:00/2007-12-05 21:43:18+00:00/2007-12-06 02:35:32+00:00/,"Added libtool.m4 for the first time.

--HG--
extra : convert_revision : svn%3A30ab2afb-5f51-4bfe-ae8b-bcb573c66ba7/trunk%4017"
orbkit/orbkit,ac0fe2c1b61e71e45bbb529db98a24133470ed30,2014-04-10T12:02:19Z,f49aae655588126c6eed2e396794fea9e23e6b00/9c97c65e70b569f0a3aac520f12e8efec8f3c590/a47d027542d77bc7ca61822c9608ae8765f77d7a/7ced6ddb2bf03b37ff15b0afa8c13010bd1ded70/7d89404771e188034568dffec6e618a76f43ab28/a988cc9b4444583cb7058ab2056447670a26c9e2/6950bad4fe28300cab05529ca16e495597edfbce/90cfdc99b6980c90ce887e46a1ad81ddf2cf774b/f62dd52d67ef03f2f1ac86880b605950f2269f4e/,2014-04-11 11:51:18+02:00/2014-04-14 17:51:49+02:00/2014-05-23 08:53:17+02:00/2014-04-11 11:33:18+02:00/2014-04-23 16:53:07+02:00/2017-10-18 08:27:36+02:00/2014-04-10 17:53:04+02:00/2017-10-09 16:00:54+02:00/2017-06-18 00:24:12+02:00/,added QCinfo class
TRIQS/triqs,8824aaab01602c0c9e3697869f124bdfbd07f728,2016-05-14T20:44:06Z,a6a55d93d64c05bd02e76c98f4396020d69929aa/8ce34550fb0d66cbfc6ec5bf25036dbc3397ca7f/,2016-05-05 18:28:23+02:00/2018-05-26 23:43:55+02:00/,"[gfs] Fix #313

- The overload of make_real_in_tau was not correct,
  and really to infinite recursive call on gcc (was fine on clang ...)
- Added a test from issue 313."
TRIQS/triqs,11081a68b739949530a8a46478071f60195ea256,2013-09-08T09:58:07Z,bab2b51b4ed81489c52030f0770c14e579b10705/,2016-08-04 15:25:30+02:00/,"Fix #5

- a temp. array in stev had the wrong sign."
deepchem/deepchem,83a9f0c7f03f571197b3944ba66aa283befd0973,2016-10-22T02:16:40Z,e6b88130fff743c9851a4353c18eaccaa446e2d8/b9b2701adfd3cf55d7f8989257635b3acf1bb08c/557bfba02f049ae7fb0f9dca7c1080d6d02ad473/e5d3678d9463f4c6d6f3ca7e0630cb7bcd371818/1bccc708dc11b091d0f4264955d6f0f4e953cf53/d66cefdd61c32e2a67abf67412df7b30d5b51843/a2658df2c6d1a105c70928b92ddf108787e5cf48/f8a1e468d787e8abd98e75186671aef83a35fa4a/66387854c407cc5d8a6ce71d111f56fe9a4586ed/03fffc0d50b2a84d1b8a670bb2bd0461b8081bfb/d568d9bfbf599ea0a5b6e5ac01d22f9b3c93beab/,2017-12-21 17:18:27-08:00/2017-12-20 15:24:10-08:00/2017-12-20 17:36:19-08:00/2017-06-06 12:29:34-04:00/2016-10-30 19:14:30-07:00/2017-02-20 20:16:27-08:00/2017-12-20 15:24:56-08:00/2016-10-25 17:18:51-07:00/2017-01-13 15:45:00-08:00/2016-10-23 20:24:21-07:00/2016-10-23 13:42:13-07:00/,Accuracy is nonzero now...
Qiskit/qiskit-ignis,b7548e9c7b85c6dc9552eef79f62bb538f110336,2019-02-25T13:17:23Z,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3/91d777f2d1654f28f30858ace3d8c9eab72ef145/41642765249364e3ff330f7226ca969930d28774/0c9b0481524b0ae082e791bb6f8adcdf9dda3a69/,2019-07-25 08:43:46-04:00/2019-03-08 12:52:14-05:00/2019-02-25 11:57:09-05:00/2019-03-05 09:58:55+02:00/,added state labels to the measurement cal matrix plot
evaleev/libint,8c7bc09c9664665ff03d57b9491abc593af623c5,2004-12-01T05:52:52Z,a43f347ed767de393cdd61bc71ac7058bc191214/ceb1db15bf89eba2c9523dd7e71c2ac00377c1cb/c0ba056a14191fccb568a131a6ec3f4471164ffa/,2004-12-02 00:36:52+00:00/2004-12-02 23:44:14+00:00/2008-07-03 19:20:59+00:00/,"Typelists rock. Not sure how to write a constructor for one though :-)

--HG--
branch : prerelease-2-branch
extra : convert_revision : svn%3A30ab2afb-5f51-4bfe-ae8b-bcb573c66ba7/branches/prerelease-2-branch%4057"
deepchem/deepchem,f51694574876e1982888c53dfa225c3e7ddd7949,2015-11-12T11:46:11Z,5d54bc74c26a9eda6f13c3236c20ea22bc551c26/6d44182d2cc8d257ea428a298600515da6879cc9/658c0b910ff37945913f947f4a9c5b4794dd5af4/9ffb217fe81967292988e9d7d2eb2b7a1c5644ba/f4a665f821e10d9918e3983d56d3526a377241d5/824d1c4ae7bcbf20556e47ed91facdd71f8e46a4/,2015-11-14 13:20:09-08:00/2015-11-15 12:49:38-08:00/2015-12-15 22:06:29-08:00/2015-11-30 17:49:02-08:00/2015-12-02 19:44:50-08:00/2015-11-12 13:22:38-08:00/,Some more loading changes
TRIQS/triqs,6152ab7547a35ab6d452202090a4c810743314d2,2019-05-15T20:54:11Z,e6b69cf9e7ce776a9cf553fcb90e91e8b61918d8/fb18f7fa0cf57482763c4129550fbd29b9610aa4/,2019-05-15 18:47:22-04:00/2019-05-22 14:53:55-04:00/,[Gf] doc strings on python methods
QInfer/python-qinfer,25fbab0768359acd140d64e8c519f09942dd000c,2014-03-21T01:48:19Z,456c989a098ef1950e8b67deaf47bea78dbc9c50/,2014-03-24 12:42:55-06:00/,Added naive grad_log_pdf to PoselectedDistribution
deepchem/deepchem,d9ccdf6d4cf4addbb0b4fb596ab1397efe2863ce,2016-03-30T05:54:24Z,9bb5df8faf479b5dc8d9eeb2a0c9bdda8a12c658/,2016-04-04 20:50:25-07:00/,Fix sklearn models with fit_transformers
deepchem/deepchem,06f53b7081a85b9109421e596aa508502f699b45,2015-11-03T05:33:18Z,1722c5a9803206f00a8de7099b862898b0bcf3cf/913f3c034f9e00a52b39cfd9599feeab23812706/b9d616c0caf654c849b6f21b059c6a05ffc290d3/8e94c5972ed2264b6becdb14a728a998bafc6919/,2015-11-05 21:30:13-08:00/2015-11-23 13:07:37-08:00/2016-07-16 23:28:02-07:00/2015-11-12 01:51:24-08:00/,fixed data processing
XanaduAI/pennylane,4b08b58089a83bdcc2f2a2a4980f83f0115765ff,2020-07-20T15:20:54Z,9113e6987e1c206d1254648359f1455a85836bf2/,2020-08-18 16:20:13-04:00/,"Implement the particle number observable in PennyLane-QChem (#698)

* Add 's2_me_table' function to the 'obs' module

* Add function 'get_s2_me'

* Add the function 'observable'

* Add usage examples to the functions

* Add unit test 'test_s2_matrix_elements'

* Add unit test 'test_get_s2_matrix_elements'

* Add unit test 'test_build_s2_observable'

* Polish the unit tests in 'test_s2_obs'

* Fix entry point

* Modify 'obs.py'

* Check for the shape and size of arguments of different functions in 'obs'

* Polish the 'obs' module

* Add the unit tests for the 'observable' function in 'obs' module

* Minor change in 'obs'

* Add unit test for 'observable' function

* Add new test in 'test_s2_obs'

* Polish 'test_observable'

* Polish several details in the 'obs' module

* Format 'obs' module

* Format files with the unit tests

* Update 'CHANGELOG.md'

* Minor fix of docstring

* Remove trailing space

* Add the list '__all__' in the 'obs' module with the name of the functions

* fix documentation

* fix documentation

* Update doc/conf.py

* Apply suggestions from code review

Co-authored-by: Josh Izaac <josh146@gmail.com>
Co-authored-by: soranjh <40344468+soranjh@users.noreply.github.com>

* Add suggestions from code review

* Modify docstring

* Test to check building of the docs

* Try to fix issue with docs

* Modify docstrings

* Apply suggestions from code review

Co-authored-by: Nicolas Quesada <zeitus@gmail.com>

* Black files in qchem

* Remove trailing spaces in the docstrings

* Import functions in the 'obs' module into '__init__' file

* Add the function 'get_spinZ_matrix_elements' to the 'obs' module

* Fix calling statement

* Modify 'obs'

* Add unit tests 'test_sz_obs.py'

* Add function to test the built Sz observable

* Improve on the docstrings

* Update 'CHANGELOG.md'

* Black 'test_sz_obs.py'

* Add PR number and link to 'CHANGELOG.md'

* Add suggestions from code review

* Add function 'get_particle_number_table' to the 'obs' module

* Add unit test 'test_get_particle_number_table'

* Add unit test 'test_build_particle_number_observable'

* Improve on the docstrings

* Update the file 'CHANGELOG.md'

* Add PR number and link to 'CHANGELOG.md'

* Black the file 'test_particle_number_obs.py'

* Fix minor typo in the docstring

* Modify docstring

* Improve the docstrings

* Update list '__all__' in '__init__' file

* Black 'qchem/structure.py'

* Black files 'test_observable.py' and 'test_s2_obs.py'

* Update the file 'CHANGELOG.md'

* Add suggestions from code review

* Improve on the docstring

* Align equations in the docstring

* Fix a problem in the docstring

* Update the docstring

* Modify the docstring

* Modify the docstring

* Modify docstring

* Improve the odcstring of function 'get_spin2_matrix_elements'

* Fix equation in the docstring

* Fix typo in the docstring

* Minor change in the docstring

* Fix a minor typo

* Modify the docstring

* Polish the docstring

* Make the function 'spin2_matrix_elements' private

* Rename function 'get_particle_number_table' to 'get_particle_number_elements' (code review suggestion)

* Rever previous renaming of the function 'get_particle_number_elements'

* Add suggestions from code review

* Remove trailing spaces

* Improve the 'particle-number' function and add new checks

* Improve the docstring of the 'particle_number' function

* Update file 'CHANGELOG.mc'

* Apply suggestions from code review

Co-authored-by: Josh Izaac <josh146@gmail.com>

* Update 'CHANGELOG.md' file with Josh's suggestion

* Add suggestions from code review

* Simplify the signature of the 'particle_number' function

* Format with black the unit test file 'test_particle_number_obs'

* Fix **Example** in the docstring

* Simplify the function 'particle_number'

* Remove unused import and trailing space

* Add missing end-string

* Polish docstrings

* Minor modification of the docstring

* Apply suggestions from code review

Co-authored-by: ixfoduap <40441298+ixfoduap@users.noreply.github.com>

* Add suggestions from code review

* Apply suggestions from code review

Co-authored-by: Josh Izaac <josh146@gmail.com>

* Add suggestions from code review

* Check that 'n_orbitals' is greater than zero in 'particle_number'

Co-authored-by: Josh Izaac <josh146@gmail.com>
Co-authored-by: soranjh <40344468+soranjh@users.noreply.github.com>
Co-authored-by: Nicolas Quesada <zeitus@gmail.com>
Co-authored-by: ixfoduap <40441298+ixfoduap@users.noreply.github.com>"
tensorflow/quantum,dd8610cd6c326bb2715d99b7cfaffb24b42cc19f,2020-05-05T13:17:13Z,1f050a8ca3217adb56bdd3bf29255a4e8d610ceb/,2020-05-11 13:34:07-07:00/,Fix gradients.ipynb
qucat/qucat,fc53dcae9e745cb65f1b29d417cf7f9a1f0ead22,2019-05-07T15:21:29Z,67c1377d733f65944d0ecd2ca15974eaf729fee3/40da18dacebbd5c55a3ef886128632a58a5110be/ae5690856b3e81b848a744150d90aa89ae921f44/7f30e06bbf33134a53a975a914250f7caaba14cc/,2020-01-29 19:40:23+01:00/2019-11-05 13:59:36+01:00/2019-05-08 16:36:45+02:00/2019-05-08 14:07:03+02:00/,font size adapted for mac
TRIQS/triqs,888a86a7aec22843030befb8d07fd7a64580cfbb,2019-04-18T19:36:58Z,149ceb5c861c69d532a1fcb70979d7dec1273c80/61f573b81a342a37d9d6078314a28457dd54fa55/,2020-08-10 17:56:07-04:00/2019-04-25 11:22:23-04:00/,Replace remaining appearences of arrays::range by itertools::range
evaleev/libint,aaad6e4c34240ec518eb127a23e7b765b6c48059,2016-07-07T15:04:53Z,a610ccbf52f9cf2c399fb068d5a43bf7875df529/,2017-05-02 12:23:37-04:00/,Engine now supports r12 ints
evaleev/libint,5cdee30e33a4f04a30d97179a0466eea3767b69f,2013-05-10T14:55:22Z,7c77289a448861949b30aa9be9b389bfc47a364f/dc9a9fd1c4b88cb7a9feab789222b102958e0e12/2e7c075208cb3e30168a45854f31170f8f2951a9/,2018-06-29 17:24:18-04:00/2013-05-17 09:38:41-04:00/2014-05-21 14:28:30-04:00/,CXXGENFLAGS are now set correctly if they were not given explicitly.
deepchem/deepchem,147fc92ae847749eef7e525b201ff52c73d76363,2017-03-06T18:06:31Z,42038c294a32f708b41255a7f29164e5d094eeba/03e32f174dd797437132af1c2791cfb79b6a3ae7/763f8721952e8042d6086b103deb2450334be4b3/0405e2ccf3ed2c2c2af90bfcfe0672f309b58706/7041e3c39ced574bb9cec5b60bb6175788c55e8e/d54147be9745b2130a2e8f97a978a2cecd750a1d/,2017-03-06 11:36:42-08:00/2017-07-13 18:20:27-04:00/2017-03-09 19:32:33-08:00/2017-03-06 11:41:50-08:00/2020-05-20 21:50:16-07:00/2020-05-20 15:27:20-07:00/,Renames and PR cleanups
qojulia/QuantumOptics.jl,88ad96fe02dc6424ff796906ff3bd9afefa7596e,2014-09-04T17:17:34Z,d2d62ed8224c38524db703f09d251123d6c01cc9/38bcd72f84d4362341325dd4ccf54f56728ba84c/,2015-04-28 14:22:27+02:00/2015-08-27 15:46:21+02:00/,"Add a few functions to operator class.

* Identity method that takes 2 different bases as argument
* ""Full"" method that returns always an Operator with a dense data
  matrix."
deepchem/deepchem,8cbcb5b759bb2fbc35b77741ae7ba322e5a2aa8c,2017-03-28T21:26:38Z,d0f86de7c7598f5a0706e7f1473981f6f9866a95/21a0aa518c00c45a2c2b71c9df6d58ec3b51dd61/64084038936a03fc93efbb35789043ed9f980bdb/,2018-01-26 10:24:41-05:00/2017-08-11 17:41:58-07:00/2017-12-24 16:42:23-08:00/,Still trying to make yapf happy
qojulia/QuantumOptics.jl,2638ac63ba6a371c7db872fafdce851ea38b2d7d,2014-09-08T23:13:57Z,302cc9646d6222134f77d4f6afd15977a4c1d8f9/aafb5cd5af7b56ca2280dd14aa002e842786399f/c95ac80b79f959912178639d2bf3ed537b570034/39a056030b8d06064fd34fd2b3ff5978968156eb/,2017-03-06 18:30:51+01:00/2014-09-10 04:08:42+02:00/2014-09-09 22:08:50+02:00/2015-01-27 22:41:58+01:00/,Lazy operators now working as #subsystems<7. WHY?
QInfer/python-qinfer,a0ea0a6db628500b0db3f3c513b6fa1bc55ee37e,2014-02-22T23:36:47Z,b5bbcc9a554ae86de650359ff8b07c2439153f11/,2016-06-14 11:48:21+10:00/,Acknowledged IH for recent pull request #3.
qubekit/QUBEKit,f841e7a6391e1c310340405884561e75b812703b,2018-10-05T15:12:43Z,3d017b9bd5adb664ef34e29ab4d97eedf574c706/,2018-10-05 16:22:01+01:00/,"Config fixes and options, added timings, better psi4 and chargemol integration."
TRIQS/triqs,ad45adbaddefaba8ed1654ecd46561d31736bdcc,2014-05-30T09:11:28Z,8d1d13907096c7160f8b0b94abb2456c78cdf230/446f8171116c4371cd2a23aa1a7f85bd7ae6f037/4e9460bc1cfa6c092f47d8c535a7fbe4bcf29c70/fa06eaf3ae9c2f26ecd462aa3227e931381b337b/8ce34550fb0d66cbfc6ec5bf25036dbc3397ca7f/,2017-07-06 22:16:29+02:00/2014-05-26 09:34:22+02:00/2014-05-31 11:38:40+02:00/2014-06-03 15:07:38+02:00/2018-05-26 23:43:55+02:00/,"wrapper: add static methods

- is_static= True to wrap a static method."
aiidateam/aiida-quantumespresso,8e3f66439395a8dce2c88efdd00d8ab4896aaf36,2018-06-25T17:10:39Z,4aef9f997999a6115a58513d854702e8f1b5f65b/1c9e55d51e800cc360d16f38cfcbff83b09831dd/ef0dd4493782e90dab1911ad345f7ef68f0d8500/c3e50928c9489e3ad37e7e3be5935582b4c67ae2/4cdb8aeea613b845db8b4d21991c80af95d18f8d/6fff0c2d241beadd2f9640d284b99692fd1071e4/5dfce69a5c24d7023b5d7c82e6bc74f4750bce54/46df668fb2f1ab54a53a0ebb0e9b5dd586d8c893/41b3e2bf1325c07dfcc57868b689707a868600e0/8a6c154315c42bde0fbe05b762ee75cdbc0a4b1e/211612c0672e72ac807ba8d543cd4dca9320ca5c/,2019-11-03 16:49:30+01:00/2020-05-07 13:51:38+02:00/2019-04-12 17:55:53+02:00/2019-05-31 14:10:24+02:00/2019-05-31 11:21:24+02:00/2019-10-16 16:54:34+02:00/2018-11-01 19:32:21+01:00/2019-06-03 11:50:12+02:00/2019-03-22 11:11:39+01:00/2018-06-26 12:23:01+02:00/2019-03-12 18:08:52+01:00/,"Fix bug in the mapping of raw symmetries in PwParser (#171)

The raw output of a PwCalculation contains fairly verbose information
about the symmetry operations found for the input structure. Since
storing these data structures as parsed from the XML output would be
very heavy on the database, instead these are mapped onto a static
dictionary of rotation matrices. This incurs some minimal but acceptable
information loss.

The process of mapping the original symmetry operations onto the reduced
operations was implemented by comparing the string name of the operation
and using the corresponding index to obtain the correct rotation matrix.
However, since the string comparison did not use an exact match as the
mathcing criterion, and in addition no break was used after finding a
match, the inverse symmetry operation always ended up getting matched.

To solve this, we change the string comparison to be an exact match, and
we break out of the loop when a match is found, for good measure.

A parser test is added to test for the correct mapping of symmetries."
evaleev/libint,20b02b919c767c93677b356b2412ff7bb36bf981,2018-08-13T15:56:37Z,09c912c36974bab4b30e08e0c9539d441788eb8c/6da80b1045393b0babadf83304bef6c70a7edb71/0c9d40d277984bd426c9d97a6645f0f0b28d1600/,2018-08-13 11:58:52-04:00/2019-04-05 22:18:39-04:00/2018-08-15 10:29:01-04:00/,updated CHANGES for 2.5.0-beta.2 [skip ci]
