project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
quantumlib/OpenFermion,e6494c2f8e6cb0e2d0e03e2f8a1a064dc3144484,2020-03-05T20:31:16Z,110597e1c71978a32ed82e5834a7b219ad39ab73/7847330c11e94ff98d56c866c1e39562e848999d/298467c31e5f0647c89ef7ca73e76915c52339cd/,2020-07-23 16:38:20-07:00/2020-08-11 14:41:20+00:00/2020-03-30 15:25:15-07:00/,"Re-arrange import orders. (#564)

* imports

* Fix import

* to 2.4.0

* more lint stuff

* more lint

* Update .pylintrc

* Update pip-list-dev-tools.txt

* Fix prony

Co-authored-by: Kevin J. Sung <kevinsung@users.noreply.github.com>"
aeantipov/pomerol,3c6da371cea9247283c95df9ee871b45e6d73222,2016-04-26T14:05:45Z,a2e9d9c599c2cccfaf5e343ab3ea09a9d8e03778/d9861215c5a3fffdf0d58147925ca0e3ea7be28b/a8efd9b54b0900b7367f569c4237317347817433/,2017-05-27 13:23:25-04:00/2017-07-09 14:36:34-06:00/2017-05-08 21:25:21-04:00/,code cleanup - do reduction less often
mabuchilab/QNET,079283e557cb2f9bc87fdd7ca3d66415c3e1a607,2018-06-07T03:08:51Z,d01f6b184a233a9d913119c5acff651e343aea87/ea3b9552245998cf1a82d6773c0507fd556247bc/09756fe2020ed5c0d1808fa454feab4cddefd568/,2018-07-20 16:50:25-07:00/2018-06-19 14:14:15-04:00/2018-06-25 01:55:08-04:00/,Set LocalOperator properties through a decorator
netket/netket,f754dd5822dddca716b1f50126762a099de4b4d3,2019-06-06T00:20:24Z,9545523dd21c10a09b2bd8714835489f792783f0/89e22b1682960b4238c51572a63bf7ea6cd7d8f3/846b8ae17d426054a489fd76b0c0c8d02f9ca93c/1f8aa79bb6beddd69b70a6f4bda2187cac729882/23a086f4522e4f22698e4d8d2ba5de8db7de6384/bf21009a5cabad9cdefc1fa7c006ea8ccdf08157/36f0f280f17362a2c1b72f2ec2a99082045267eb/16b7852f53f9e019828094951b6dd5997d2a3dd5/e664d2c0f6f0ba0f1dc4ba9ccf47b0e29bb608c6/,2019-06-14 15:08:34-04:00/2019-10-18 12:58:46-04:00/2020-03-10 18:44:50+01:00/2019-06-19 11:33:10-04:00/2019-08-09 10:44:37-04:00/2019-06-20 15:59:44-04:00/2019-10-18 14:05:49-04:00/2019-06-12 16:43:58-04:00/2019-06-19 23:15:51-04:00/,Move implementation of .iter methods on driver classes to Python
Q-solvers/EDLib,851822652a74c45dc6cf73392be7a2177434cab6,2017-04-20T20:26:54Z,c996d9d3bb8b5ccaef9433e97fee767477b22441/,2017-06-05 01:16:35-04:00/,StateDescription: typedefs.
qucontrol/krotov,529ac068ce94cb2b45a58c23f7dc23772c22002a,2019-12-14T06:04:49Z,b46b3207924d592eb9d182dba34dff180feebd72/efc04e584e38395e526402d517d720dc671edd88/80caf14bb0123975e7c0e45f64f08d549c77a379/e6c8f8b04de446fd86fb8c6fb1111aa833f7c41d/,2019-12-15 18:21:42-05:00/2020-03-15 21:36:26-04:00/2020-08-12 22:46:46+02:00/2020-03-21 18:11:54-04:00/,"Add keep_original_objectives option to ensemble_objectives

Closes #67"
Qiskit/qiskit-aqua,1fb80a41549933e5613a26ce47784ae6129de835,2018-10-18T08:16:48Z,cf2679651f3b775fa8d361ee9e28a7ec37ec6ed3/,2019-01-11 17:41:19+01:00/,fixed bugs
Qiskit/qiskit-aqua,e3c758a76b6f2ff8d9dc49582c306fc8cf2b26d1,2018-12-04T22:45:53Z,a5ce4ee693b9814a19a1d5755a340b2262ba89e2/eab4a7d6420f4a9972d108bd7abdaa959582c441/9a5a63fcded5c9bb33bec6d0407886d24976ac8f/e9e3bbf9812a57256934acc3e8d2eb13f7a54b0b/8df39509bef185661558ad98bc76a3abd6539bb5/100d4324d967d947e1f4b62fa6b5c918a252e4f0/1e7f594c98e1c208a3d5db0fae06beb8be6eec40/3897ab766d9e49e4cb12b59b1b9a48147bf18052/ed9c4e837d5b0368a96c47573c44f81135036ea9/073ed5afbc6932727fe8cd3c83c0db78d4825764/a847ada6fe88252f25a710f3221b07edd7331304/0a1e29a59452c721fe17bd35e08a29f03b0468b4/27b9b3c09c1175ee590c231f18fa5662d32008ab/179b564a13bf1d864e9b86af84e8973b25eba745/0b3d5e62f0b47bde57d262befe330c17c3426c8b/cd9fd8a5536a76ead24b2fba26682211d93f2548/010d90c73495785890e3f0f03f7164789bfe5fd3/c54d5ba6424b4b1b35ef1682ba65b0f0ca6bd3f4/050eedc89d868e31a3f72d88fdca7265c891b13b/842b7b067d8855b3939c62de33181095c2cfca61/3682276fad3c4a87550ca33d87a43cf3afd0bc70/6c29b386b6a2b2bec659ee6526b681559007ea26/dec6144508de51ccabb8ddc41e3950b551a91cb7/38db267cd5816ec2294b89f1de178462e984bd6b/2be89c1cfd109ab6edb5be38710e999df52c6f7e/68b5fa52531c73cbe06f0157c25a3d173f64b6d0/45dc4b47ce7be07a95f58af30fad7a156185f96b/f8a4d8833048a8f617c4673301d00eadd9ceeadd/bf3bdb72825d31c201d398992ade99ddfab23e18/81605f2048e8a84141de8faec725588826f1028c/0b43edd4cd0f49499161412579eb0f65b53f02e6/f359f627ee64123088652e7ca2343fe29cfc29d5/1e55d3809047b754f6245d3a6a8eb58a2e3ecfa1/c6d02da6bc9fcf94010e455ea52ddebe65bbc968/61ab642ebf0b75dd0a6287b2ae6d411e1e8beb20/f361f196706b37a067069aae271997a3a6218d06/de7f505569fb000c22730db61025200a9fdace31/d8e999587098fdef020853454c51d7656f776927/0dfe27c952b9c6f76425394f166a7058e86d3218/af59ba44744d42733600a0d00a1d34e884bf9849/cc45875e583ad57a0cd9bdc26b1ca33646376f33/7c996e1d132735618b3d65e2c721668365bd14a1/da6253b1e90446e450e87ff9d1371be67e02db8a/9ed7d7c07ac1f5a2b3721b3ff16c1d0cd84765ad/00f85b7c50bec6a8ae38656ff9c886fc067b4970/,2018-12-05 11:34:47-05:00/2018-12-05 10:57:27-05:00/2019-09-05 10:28:27-04:00/2018-12-18 21:27:41-05:00/2019-01-22 11:12:54-05:00/2019-02-06 16:35:16-05:00/2019-01-02 20:44:00-05:00/2018-12-05 22:16:15-05:00/2019-01-11 23:19:31-05:00/2018-12-06 11:58:58-05:00/2019-01-06 11:04:27-05:00/2019-01-28 13:26:13-05:00/2019-01-09 19:50:47-05:00/2019-04-30 10:38:02-04:00/2018-12-28 10:38:35-05:00/2020-04-23 02:07:49+02:00/2018-12-24 22:40:49-05:00/2019-01-18 17:14:32-05:00/2018-12-05 16:30:51-05:00/2019-01-02 20:44:00-05:00/2019-02-26 21:39:01-05:00/2019-07-17 22:48:03-04:00/2018-12-05 10:09:31-05:00/2019-02-21 23:08:24-05:00/2020-09-10 18:40:31-04:00/2018-12-18 00:35:55-05:00/2019-04-22 22:04:10-04:00/2019-03-11 18:20:12-04:00/2018-12-05 10:38:14-05:00/2019-06-04 20:39:38-04:00/2019-02-06 14:12:21-05:00/2019-12-26 17:07:29-05:00/2020-03-05 21:38:45-05:00/2020-04-27 20:53:41+02:00/2018-12-14 11:59:20-05:00/2019-08-26 13:32:48-04:00/2018-12-07 14:13:29-05:00/2019-01-25 15:04:42-05:00/2019-07-16 14:28:23-04:00/2019-01-06 20:33:00-05:00/2019-09-03 01:11:02-04:00/2020-08-01 20:27:50+02:00/2020-10-01 09:09:16+09:00/2019-05-01 09:15:05-04:00/2019-02-06 23:13:50-05:00/,add support of quantum device
Qiskit/qiskit-aqua,bdd28335c016170a6163a25a4133fc446b8dfbba,2019-03-29T20:24:24Z,7a05c563c949fa6ab4d4bfa676672bf4b56306b1/,2019-12-20 16:42:57-05:00/,Add configuration integrity unit test
Qiskit/qiskit-aqua,f290d0d2a10835c5f8ee34124a9b6753397ccabc,2019-05-16T15:04:36Z,a68ca6a5a238889a36c7ff388d7d6a7b45021926/215c65ad7a70fe11a29f0b62c5480f5b4322bfc0/ce0e6ab3f1f0fe34b9ca102d2bc9b5fdd3d5baa9/05f33fcbe87c46eedae28150efcee0e17921adfe/e280c9e57a9f8f9fc8483cb917edb838bff67098/23869fd1366bfd2c45ef31f253de000fc29bed97/95d1b2d981360a85e8ba557133337286f146c8ef/,2020-08-20 07:58:18-04:00/2019-07-15 22:20:54-04:00/2019-08-08 19:58:12-04:00/2019-08-08 21:13:26-04:00/2019-08-21 18:07:25-04:00/2020-01-13 10:09:49-05:00/2019-08-28 20:51:22-04:00/,Change travis to build from stable if it is the target branch
dwave-examples/factoring,1c73e37603edf4d727a4793b2375afe8721736b8,2018-02-07T23:00:51Z,adf30156ba3ba1e6006675f95ad2433818954404/0023b679ed21e0fab87956f727898472aacd4606/1e100205a5bba39089e95f1530acc586f8aefcd1/,2018-03-27 11:26:40-07:00/2018-03-27 11:26:31-07:00/2018-03-22 09:01:50-07:00/,"Requirements files refactor (dedup, cpu/qpu symmetry) (#8)

Moved all common requirements to `requirements_base.txt`; CPU/QPU
versions depend on it (and add additional reqs)."
netket/netket,00603fe91f1fe6cd5171411b0d4dc602c6a90dd6,2018-12-05T20:13:39Z,431fca1e2753218b4e090752730cf8e7797e0594/6da1e7e3604ef6eafd1026d573b2e9a175e02730/af68dbb9b7a333a4f84686b7386a1f810492e132/99d3478b6ef2bdef0474bd6eb88fb086c947288c/54fbdc349718829278b49cd6e002089553a07bc6/4ae9cb256a04f3e2b142b4f6c9c562225eb6f203/80c5a87765d5604723463717cb2af7c1fd008889/a765a5d8191e894b51b963d30013608e897ca1f3/428ee79961b0b043e962abf809de6bed879f7f77/,2018-12-13 22:27:53-05:00/2018-12-13 21:01:00-05:00/2019-01-09 22:28:30+08:00/2018-12-14 14:19:31-05:00/2018-12-05 19:58:09-05:00/2018-12-13 21:01:00-05:00/2019-04-02 11:17:27-04:00/2019-02-14 00:01:00-08:00/2019-01-21 13:45:23+01:00/,Change typedefs for MachineType to make more sense
Qiskit/qiskit-aqua,201b8ba5e733d4497295c8bfed0b87ca2de5c453,2019-04-10T03:09:08Z,7a05c563c949fa6ab4d4bfa676672bf4b56306b1/,2019-12-20 16:42:57-05:00/,Remove invalid properties from operator section when changing problem
qrefine/qrefine,0e7df84cb3e60225e9e7699eb8579e69c21d97b1,2017-06-09T01:40:21Z,801a2a021998eb0ec8bfa5c5aee8e36c08a4f21f/3123a52040cb36ffbfdef949688cda166770577c/5824017560f8ab03d52d2a270ee23c7fe9f3ca51/e7aa68d54df1a90c5ef6b6db5a96af27eb1971b9/418d8c4126aa42ce8263495fe0646ce36aef1a40/,2019-01-20 15:43:49+08:00/2017-06-09 22:32:40+08:00/2017-06-10 10:57:56+08:00/2017-06-09 15:40:50+08:00/2017-06-19 18:52:41+02:00/, reg_tests
Qiskit/qiskit-aqua,f826413f09e5a54ceb58939fc24351bef0fbd2e9,2020-08-04T10:50:20Z,32b2236d4c28c967662f7da681099e4d94bd3ddc/c18d6960421c3c68b432cad1270d047016251d81/155b104f821fb74d8d37c6988a3666c6ad49366b/18dbf7122c6a21d36cad27e839669d77f7ddfcd7/18b0901883c95e915b398b3ef2b5aa8569d7d905/09e36d7b8cc76341686f23e0aa474f48727ae8b0/99394e542fd7074121a98b866ad4eaa579a9c153/7735260c7da1eea7afb9dd629ddd17bea9cd8b74/e13728e6cdfdb1438a7d2d11d856622c90ce328b/,2020-08-17 23:55:50+09:00/2020-10-09 12:40:28-04:00/2020-10-09 22:17:14+02:00/2020-08-06 00:13:44+09:00/2020-10-06 00:07:04+09:00/2020-10-10 04:40:21+09:00/2020-09-11 13:05:43+05:18/2020-08-04 14:17:19+02:00/2020-08-13 10:20:33+01:00/,"Make OptimizationResult read-only (all parameters of the constructor become mandatory) (#1131)

* make parameters of OptimizationResult mandatory

* fix int2bin and lineq2penalty

* use assertListEqual for list comparison

* avoid the direct access to _val

* adjust with OptimizationResult._variables

* make variables of OptimizationResult.__init__ mandatory

* update type hint and docstring

* convert List[float] of Optimization.x into ndarray

* pylint: fix a cyclic import

* Update qiskit/optimization/algorithms/optimization_algorithm.py

Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>

* updated the main docstrings of optimization algorithms

* add reno

* fix a typo

* fix doctest

* fix docstrings

* update docstrings

* fix plural

* update docstrings

* fix merges

* add qubo_converter to raw_results of min_eigen_solver

Co-authored-by: Manoel Marques <manoel@us.ibm.com>
Co-authored-by: Anton Dekusar <62334182+adekusar-drl@users.noreply.github.com>
Co-authored-by: Manoel Marques <manoel.marques@ibm.com>
Co-authored-by: Manoel Marques <manoelmrqs@gmail.com>
Co-authored-by: Steve Wood <40241007+woodsp-ibm@users.noreply.github.com>"
Qiskit/qiskit-aqua,20efaae9499c8068f326b00c0a2f69f82ddd4d25,2019-01-31T19:56:46Z,775dd3f842a3d9fc45bb9ce0d2f31f0ffbb383cf/f22f21878515ba9918be5ff2db83fb7c0042d847/7a05c563c949fa6ab4d4bfa676672bf4b56306b1/cc45875e583ad57a0cd9bdc26b1ca33646376f33/6b20ab35fd6a92302e1032e4dc4dd2a4ff556c5b/68fc3d667b0c8cfc5892f7923369408c7eb0e27d/,2019-02-04 12:25:25-05:00/2019-04-01 15:16:37-04:00/2019-12-20 16:42:57-05:00/2019-09-03 01:11:02-04:00/2019-05-16 17:11:09-04:00/2019-02-04 12:25:25-05:00/,Add recursive lookup for pluggable dependencies
Qiskit/qiskit-aqua,af3304f11d455e4f9c1d17c8049fa6bbe3d6abd7,2019-05-24T16:21:53Z,834e3e94d68e4c94a04e6d9c55e15ab01ad48ded/,2019-06-26 10:12:21-04:00/,"Update setup.py

Co-Authored-By: Marco Pistoia <mpistoia@gmail.com>"
netket/netket,030b278b815d0cb52e8d656829a764b4fceb599b,2019-12-12T17:49:18Z,361eea0d5335650cbd9715a0fa5425be0762f2bf/61bd5057094dcee2873ec405cb4569011ddb59c3/27f9d3375779a2eeaea61ae2f1ba9bd2adb4c9a6/5c80fad6e50901b8819927a8627f23671181e9b6/,2020-03-25 16:55:40+01:00/2020-01-08 09:40:56-05:00/2020-03-13 17:41:24+01:00/2020-01-08 10:24:37-05:00/,Use jvp in variational
netket/netket,809701f855947c3ed4745d19bf98b430f5f2fda7,2018-07-22T20:08:05Z,36cd979b5960adaf7168c9cb0cd4759883986d41/8a0a15441e7c703c9bed09c875f63544ce6114cf/3c91432d0a59eff09193086b19bfaac19f54dc14/2675dc3eca13fc42abfb54cdec854c20b00edd42/4ba7d51f8302aaddfc4f2463ba6d34b2d37bd29a/,2019-02-19 18:54:57-08:00/2018-07-23 12:11:10+02:00/2019-06-04 21:38:00-04:00/2018-11-27 19:48:41-05:00/2018-11-19 22:03:43+01:00/,add override
Qiskit/qiskit-aqua,c5d849f9faa1cf6421a6c66f05bf9d3deca55a3f,2019-04-03T11:29:29Z,bcaba14ae98572869f56c3d68d52748c2ad6679d/a5fce4e53f6a1c35e1d77a7692eeb7f6436bf2c2/db2c0099d2d5fab68b19365498adbf382f87dc28/34c37febdd8908d8bca994944b003bc9f009d34f/de8ee703d20d50624263a927798572fee19e484d/,2019-04-15 20:25:48+02:00/2019-04-03 17:26:56+02:00/2019-04-03 17:34:06+02:00/2019-04-12 17:30:36+02:00/2019-04-17 15:43:00+02:00/,initial commit to support non-hermitian and non-2**n dimensional matrices
Qiskit/qiskit-aqua,0880171e376e54eee1bb8602bb94ebec31059461,2019-02-13T21:04:00Z,11fccb83dacf44bb98e2c8ebfc45793e113442ce/b1f15f35cb244d7b7dc72213b88fb48a53f33e4c/,2019-03-04 14:06:32-05:00/2019-03-05 14:08:11-05:00/,Add -l logging option to command line tool
Qiskit/qiskit-aqua,43c39a1e5b407de963e9e67645f20d0b97f83155,2019-05-01T17:37:56Z,ec8817cfdc67aaa7be9c0a6d35645ebfa044feb3/,2019-06-07 15:06:26-04:00/,Update CONTRIBUTORS.rst
mabuchilab/QNET,95b0a458dda2f28de0400f76e9f9f7637bad4df3,2017-03-05T06:32:00Z,eb94aae30aedc8f523a4fb1f5d1f33ad147d39ed/,2018-11-26 21:44:20-08:00/,"Return orig slh if no drive in move_drive_to_H

Avoid changing the form of an slh object if there is no substantive
change"
Qiskit/qiskit-aqua,c13ba72e0ce14d9b506a86fb65899f3630eafb38,2018-06-04T13:25:47Z,a8b0f71943694d2a579770428ee8dc9398fe3c29/,2018-06-04 19:26:40-04:00/,Update main readme
rigetti/grove,3217e84e6f98363888bdaaa330eee5dbcac0a515,2018-06-01T17:05:14Z,decc5a3ecb4f95bfb0c0d745d028aa43d759f779/520c9f72a02408a8b7135159d72d60a64c80dd93/,2018-06-01 10:30:35-07:00/2018-11-30 14:16:28-08:00/,remove run_and_measure from operator expectation estimation
qucontrol/krotov,22732a68999b5b212285111f5f2a702782f13575,2018-12-25T18:27:32Z,b7c8dbebff34725b98ce931b542a32643fe09e20/d858802f543d058ea3017ec243392b81c23d890f/,2020-03-24 13:30:49-04:00/2020-03-15 16:11:45-04:00/,Extend documenation on Versioning
rigetti/grove,84dc40d02f4a09c9ad60f46085daf6d403f7faeb,2018-04-30T20:13:29Z,d330efa5eabad64b48970126a9012c2e3596d0f1/eb4014a132ae9fffa68a8fe72cc84bcefb0be9e1/520c9f72a02408a8b7135159d72d60a64c80dd93/,2018-06-20 14:28:21-07:00/2018-06-17 11:49:00-05:00/2018-11-30 14:16:28-08:00/,Use namedtuple for readability
Q-solvers/EDLib,f0a5a75fc533a7c1916bb66ceb382278c055676e,2016-07-20T17:05:39Z,839059dc1d2854cb1545b1f9a33ba91684aedc58/,2016-07-21 13:58:50-04:00/,cleanup
netket/netket,c44d94b4d00abba6462624bea983fe53498a5b5e,2020-01-30T14:23:33Z,16350da2a4fd6372d4bbb1fbce691929002d6b42/,2020-03-13 13:33:43+01:00/,Merge branch 'v2.1' into py_unsupervised
mabuchilab/QNET,a0663fbcb7feb9e9b9933a8105e9797a2ea98e83,2012-01-16T22:15:51Z,e172a61d69b04e9832c479bec3b024c854acd9bd/,2012-06-19 14:04:04-07:00/,removed unnecessary evalf() calls for S-matrices when concatenating circuits
Qiskit/qiskit-aqua,4fcf86e776e0c1ddc7e4a3e4cf3a3816d134441a,2019-04-04T13:55:56Z,cb86cc18b7338eae46d25c166de93ae514d7df3f/cc45875e583ad57a0cd9bdc26b1ca33646376f33/24b5137973299fee3439a686f67566d45c3fd4b3/,2019-04-04 11:26:43-04:00/2019-09-03 01:11:02-04:00/2020-02-24 18:01:37-05:00/,minor renamings
quantumlib/OpenFermion,34b8b39fb6c603216a391d7c0ad11a526c7cb152,2018-04-20T17:44:05Z,298467c31e5f0647c89ef7ca73e76915c52339cd/672cc5db0bb0f07e2760531e66df0028b76a6117/e6494c2f8e6cb0e2d0e03e2f8a1a064dc3144484/110597e1c71978a32ed82e5834a7b219ad39ab73/ba1839965dfa372f60037a1c279d51d750939f2c/,2020-03-30 15:25:15-07:00/2018-04-26 12:34:44-04:00/2020-03-05 12:31:16-08:00/2020-07-23 16:38:20-07:00/2020-08-09 04:08:02+00:00/,"Marginal maps (#310)

* RDM mapping functions with extensive testing

This PR provides functionality to convert marginals in various forms to
one another.  All inputs attempt to obey the tensor ordering convention
used throughout openfermion.

In order to have quality tests we've also added 2-hole-marginals,
particle-hole-marginals, and the code that generated them.

I am completely open to moving the functions somewhere else in the
package if everyone thinks the `measurements` submodule is an
inappropriate place for the methods.

* PR code updates

1. Changed method names to verbose versions
2. Split up tests
3. Used python3 division
4. Changed krond to kronecker_delta

* Moved files to utils module

* Removed rdm generation example"
mabuchilab/QNET,660214a36fe82aa95cda09cadc98a5038b7c99c5,2012-09-27T07:46:22Z,4ec0536ced468dc2115eb57ecb99dec5dc3fa2d3/ae7ec9aa78ca6a7defe8c4cc8b7b794ca8e6d297/1044bed69d4a31efc1e237fee0c6c3de83e77793/,2016-03-30 09:26:36-07:00/2014-08-05 16:54:42+01:00/2016-10-20 19:18:51-04:00/,added an SLH.HL_to_qutip(full_space) function
netket/netket,8989cff2bbd74e691ae2fe3818f596b12c7331f0,2019-05-18T00:11:01Z,a72043ddcd64b5276d3c051d634e51c7d1a9c67d/9545523dd21c10a09b2bd8714835489f792783f0/f0b99164389c8313a0d295feb4be920014520b64/575daa2bbde78ad1c35cd90fb29930d4fef33581/7b8bd852b78a164e1b66663dae15d3c40562b879/926cd87215007a61b2206569d1cd3a3511e3b0b7/,2019-06-05 19:39:24-04:00/2019-06-14 15:08:34-04:00/2019-05-22 13:00:49+02:00/2019-06-05 20:29:05-04:00/2019-06-05 15:50:26-04:00/2019-12-02 19:28:59-05:00/,Move HilbertIndex methods to AbstractHilbert in Python interface
rigetti/grove,f2393bb3c77353f21c0df3986cc421ae79091aed,2017-01-09T04:46:04Z,30486640039563bd959bb0ac70a92cecaa6173d5/3420948d4caedb8b7f699ce0bca4fd4a72caf824/,2017-10-16 13:10:21-07:00/2017-01-10 09:48:54-08:00/,Fixing docstrings so sphinx doesn't give warnings
qrefine/qrefine,a261f86a02f2580adcbe392e5498fcac26c9d226,2017-06-09T02:37:15Z,40528b7d6cf6c1428dbcc525d7ac6912be3516c2/0d018110d3247734755b11a6b8a827ab0cbc4e08/,2017-09-28 15:11:28-04:00/2017-06-22 11:18:30-07:00/,merge in skip
Qiskit/qiskit-aqua,393e523b3e9c594ac454467e68294227b54d350d,2019-05-29T17:05:38Z,831f3309a8594c78605e8797d3784717d95f7365/,2019-06-27 23:17:12-04:00/,fix pyeda unreliability for single-lit case
qrefine/qrefine,970fd1e3f7bd0c08a6e39ab328361359a65f48f3,2018-08-28T13:55:02Z,8428ddcbed9c078526ae2238e90f4bda18591819/,2019-01-23 14:53:55+01:00/,readme additions about qm helper
Qiskit/qiskit-aqua,197d62125bd2e31a2689841dfbe326b3dacc26e4,2019-02-20T05:45:34Z,3f3bfd51885d2927f731936b0832461869c38716/,2019-03-05 14:06:27-05:00/,use monospace font on gui output
Qiskit/qiskit-aqua,dc045bebd58dbf547728ff2f34e1d9a0fcb916f9,2019-11-08T21:37:32Z,7a05c563c949fa6ab4d4bfa676672bf4b56306b1/cd9fd8a5536a76ead24b2fba26682211d93f2548/35bfbd9ca342bc54229e653ad9146d8884206d47/10b9e42e2d572a2df68f73c89efb942e647cce7d/be137b69a78824d39fd3b741a7ce14bf455fde8c/2139c2c17a6f1a361df6443a452daef33cd64418/19fab239996d9f2460b6a094f68fe00a83c6144a/3e31ed96d1dcef374c3a34dc2fdf2e710d3adc34/97c9871e334ae1e98c4eba025cf352e70f6a6701/5b565157017fdf6a06b0b867ae0ca4c9cdcd86b1/45fd69df08fd3e93a6b48323d6a2c15ecbb7bb1b/f3b552dc932b838358651d229c0c53789f182015/4561f61545c76222456537224add5f0e0899b504/bb9cc4eed60a6090d78e16262d038d4a001b97c9/e423ea823ac933e59b678ae830e669c2de318230/,2019-12-20 16:42:57-05:00/2020-04-23 02:07:49+02:00/2020-05-08 00:48:40+02:00/2020-03-10 13:56:05-04:00/2020-04-30 14:06:33+02:00/2020-09-17 17:30:35-04:00/2020-04-23 00:41:20+02:00/2020-02-13 14:23:53-05:00/2020-04-30 20:35:09+02:00/2020-05-28 19:26:27+02:00/2020-07-01 11:06:52-04:00/2020-04-27 17:54:44-04:00/2020-01-23 12:37:56-05:00/2019-11-08 17:30:45-05:00/2020-02-28 18:36:40-05:00/,remove run_algorithm from selected unit tests
qrefine/qrefine,343b7ff491dab84e575daa7939d9001790d65013,2017-04-12T06:24:48Z,57182dd8bfcbf6d19aeccf4ccce41f04cd036617/adb472792b00c1dc3d94a31cef471cc16e86719d/1dfd54770248302674f9b8a7b15f11578fe148cf/dfb5e80801c2d6c44e0c938cbb10420f2fc03441/,2017-04-14 13:25:24+08:00/2017-06-07 16:24:20+08:00/2017-04-12 14:46:36+08:00/2017-04-12 14:32:17+08:00/,Update .travis.yml
Qiskit/qiskit-aqua,583b946f83f8443ca79a372bdb93b5ebd44b9ed2,2018-12-22T16:20:32Z,1e42c5492cf0237f1045753e287e22fcff6ad13e/,2019-01-27 17:59:08-05:00/,updated doc
quantumlib/OpenFermion,c656d8e74a6556d07b71ac97874d3f2c8a13fd77,2018-06-21T17:38:27Z,64774517c0b72cfcf7305d48368ecdeb12f82a83/,2018-06-21 20:38:34-07:00/,"Added SFOpenBoson to the list of OpenFermion plugins (#374)

* added SFOpenBoson

* Added SFOpenBoson and name to paper"
mabuchilab/QNET,fe6c6bebc28e6542a56df6b38d23c6be49ae08c2,2013-01-15T22:44:41Z,a94fc0160681f453ad05dfd82a6db6ed2f82bcbf/89ab866f9de99788fb95e4bc6e86bd4451f58c1c/ed4a0c1ecc350fe3d0ab186ca37031c480cc8206/e1264cca7c74acc8eb419340ba696b168618bf32/f03a50f6692dc24b61333dfc14e43ee12b7862ff/,2015-02-11 12:45:15-08:00/2018-03-21 21:42:35-07:00/2014-08-05 14:46:02+01:00/2015-02-24 11:53:53-08:00/2013-10-09 23:53:11-07:00/,Added IPython notebook with nice example of analysis part of workflow
