project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
Qiskit/qiskit-terra,86a3ecfe39dae1fa8fcb8dce30d1bf24cc86dc25,2019-04-30T17:04:44Z,34bf43b968d77a4b95611ffca612f3332a3c656d/,2019-06-07 14:53:10-04:00/,"Remove warning from qiskit._util and rely on a comment (#2255)

* Override getattr for qiskit._util

The backwards compat shim qiskit._util previously emitted a deprecation
in the raw module. This was done for simplicity and so that it would
only be emitted during import. However, since it's in the base namespace
it would be imported every time qiskit was imported, which led to a
deprecation warning always being emitted. To work around this issue,
this commit defines a custom __getattr__ for the module which will emit
the deprecation warning and call qiskit.util. This should limit the
deprecation warnings to just when qiskit._util is accessed.

Fixes #2252

* Remove warning from qiskit._util and rely on a comment

Since the warning was too noisy and gets emitted on every qiskit import
this commit just removes it. The _util module is still deprecated, and
listed as such in the module and in the changelog (and the future
release notes). But, since it was marked as private previously weighing
the noise of advertising the deprecation with a warning against the
potential of an external user using it removing the warning seems the
better option.

* Add changelog"
quantumlib/Cirq,b9c470291c867ed39665f2a9ecb013401b4c22e9,2020-08-19T17:31:37Z,65876a9bc1a2fffff791981ab8fae3abd2c9d67c/,2020-08-31 10:13:13-07:00/,"Upgrade to sphinx 3.2.* and fix warnings (#3247)

Upgrades to Sphinx 3.2.* that gives us the ability to discern between cirq.qft and cirq.QFT rst files generated by autodoc which generated a warning on Mac. 

Also adding documentation to NAMED_GATESETS and fixed an indentation warning that came from the new Sphinx. 

Fixes #3202."
Qiskit/qiskit-terra,6035fb686e1165dcc7c554c7b4e031c6303bec39,2018-04-12T10:26:47Z,93b30928afa1180ddceeab1e7a978b35018f420a/043b65bfe476b7d9637b6e0338aa7420ef785a0e/4bf0db919f477c4ca19f533de2cb6e1f6c8c4676/,2018-04-13 10:26:18-04:00/2018-04-14 16:59:30+02:00/2019-01-08 17:22:18-05:00/,"* Fixing CMake build
* Makefile: output build directory changed
* Makefile fixes for out-of-source compilation"
rigetti/pyquil,908ff077738ff8433407e394251a55defa0e341e,2017-12-14T01:24:50Z,3f9d69fb2a084c9e482282a83837058d634ea3b9/,2018-02-20 10:06:40-08:00/,fixing docs so they render properly
Qiskit/qiskit-terra,7fa863bfee918162a8492993e45e1e16e11d59fe,2019-02-11T03:40:22Z,aa67ab87baae201012b3b2f8d880d834b33cfd7f/,2019-06-02 12:06:24-04:00/,"Removing (most of) the cassettes (#1783)

* removing unused cassettes"
rigetti/pyquil,d5ac554ad2be6e2f9ff04d2dbc87a896b8734046,2017-11-25T06:56:18Z,70659d1d32a9e88cc2abcd0b32b8164d9d36ac75/a952c3df9afaf40b076734a9a37f93d09d3b399f/5614b171887f9c21ab20c3868aacae1f5ef1ae71/,2020-01-07 20:32:19-08:00/2018-10-03 16:37:16-07:00/2017-11-29 16:52:57-08:00/,"Fix QVMConnection#wavefunction, closes #199"
Qiskit/qiskit-terra,7352d89b799fd6cfa194efb450ad23ed6234ef5c,2018-12-27T09:40:17Z,3a4495cb76fcb494e4d6b78a286443a762a0b478/,2018-12-29 11:01:03-05:00/,Broken link (#1606)
ProjectQ-Framework/ProjectQ,44506ea735271f65b9e0b7c700a523d6fed63258,2017-09-01T10:12:27Z,713ad283e8218c7a6fee56064fe3fcdd12e5f2cc/4101e7c364f8df328b96f7fbde84eb417a666374/,2017-09-17 22:04:37+02:00/2017-09-11 17:00:37+02:00/,Temporary fix of pybind issue and bumbed version number
Qiskit/qiskit-terra,37ef208e4b0275abdaf05a836ccc5cbd13027d51,2019-08-14T19:13:44Z,95328adbabfce8826b15fd8bbde773ba0a28d804/,2020-03-11 19:12:45-04:00/,"Updated so that all DAG pred/succ functions return iterators (#2917)

* Updated so that all pred/succ functions return iterators

* Updated more types in the DAG so that they now use Bits"
rigetti/pyquil,41f541afb2d4b938fb0f1d7404d861cf8bd649ec,2017-06-28T19:01:49Z,c830b2ad898c3fdbeb70f03e0b6811d962199b1f/b7aee5b8476d17c6375e185f2f30ee1a9a6ca6eb/,2017-06-28 12:07:17-07:00/2017-10-31 11:22:09-07:00/,update docs with new Python3 support
Qiskit/qiskit-terra,e2dc9cb95804fcb28b5594b9cbc9382b3af6e27f,2017-05-16T11:00:27Z,7ace3f18d75d3bb7105303ba768f8ca419cb8e8c/2c73b84597acd1489b379392b49d786fe9ff0513/9dfe7fbdbd46edb8601f9f677e5a24332d4c24bf/35f2a3616ca2f6e279918d8116469cf7dca5266a/9a01bde2797a3b61085d725b9a22710a17805215/466870e54fa012b78d8132691b0c2223b88ac04a/cac7c6a2631d76ef3e811a5c943a2b9101fed240/5a5da9e3a1af672a70445c6727b1cb080ae5ad08/09d8e92c081421ea722810a954b4baeddff3ae46/c5c0e7ea71f7f7c8b1f15100bbbe83693b7241dc/fd4fdf45b2b6e0616da3e2a0f692be9b3b0b750f/b2ffee9351e6a9e363dbaa8f2c69d4d6c868f1a1/a3cab9b9db49ddcca8e6f4e02ee672ede25b1d3f/3ea325e50abe6e8c9ee2b4d353ab14fcaefa37cc/d991e1d78e972c3d1ead67dc65ea07c3435af8d4/dbd02c48e021a6bfd7df5bd978977b6def127d68/6f064161929dcc81d6a88cee772323a5537b6696/876857c680cf0ae3bafda8ba975df7c52f360444/9a4ea95e9f50389491123abe2b6ed457870efcbe/,2017-05-16 04:28:32-07:00/2017-05-17 12:01:28-04:00/2017-05-17 15:54:48-04:00/2017-05-16 23:13:28-07:00/2017-05-19 12:56:17-04:00/2017-07-17 09:32:50-04:00/2018-08-27 15:46:41-04:00/2017-08-01 17:11:04-04:00/2017-07-27 02:10:23-04:00/2017-07-24 09:40:53-04:00/2017-07-24 12:09:15-04:00/2017-05-17 14:30:33-07:00/2018-04-30 14:36:48-04:00/2017-09-20 15:41:19-04:00/2018-12-03 21:59:51+01:00/2017-05-17 05:15:24-07:00/2017-05-17 05:59:55-07:00/2017-07-19 20:02:00-04:00/2017-08-03 17:45:23-04:00/,All Local simulators in _quantumprogram.py
Qiskit/qiskit-terra,0f065bf828fa23167d6457c4a044aabc875d5c42,2017-07-19T21:42:28Z,c1adebabf6d96cc70790c9f0ea87600758513034/f0be7c0aa24a79ce1088e3f20dec52c237bec11b/e95eeb8e8c8d41e103fcee67f98cb63750839560/d069899b21ad710deca7f6b7c7dc7ed254537bca/,2017-10-11 12:25:28-04:00/2018-11-01 13:18:40-04:00/2017-07-19 18:00:45-04:00/2017-10-25 10:51:51+02:00/,last control average on SPSA
Qiskit/qiskit-ibmq-provider,6457735beb1f3692a03d849f4317155d8469f3c0,2019-12-18T16:44:02Z,7808646cb72759565ef9ab6d3f53d7725298ce39/8ebf9b4415056b8b4269177f94ecff32f0bceba7/b6f747f0bb5c6f038b9180227a7afd381bf94984/,2020-02-05 15:46:29-05:00/2019-12-19 14:29:15-08:00/2020-05-29 13:57:52-04:00/,"Release 0.4.5 (#492)

* release 0.4.5

* add python 3.8"
Qiskit/qiskit,9f52e1b30e6a2d97ddc39be184ae092ecb1eb6d1,2019-06-28T22:24:02Z,83b28433bea2f03b50a198068c75111d2496a193/,2019-08-18 10:17:55-04:00/,update oracle doc after pyeda -> sympy (#356)
quantumlib/Cirq,71a226e1fac6a5502dd5151890fe199a869aa5ba,2018-12-06T06:26:31Z,c572eb7fd98be8390858c0edf9a865a89e33940b/2e6764360c3d3630f1395640f91de79687739b91/38eccc61ae698f70fbad59c7b34d53d3863a84ae/49b2f193ad99ce6770831330c19963bfa5c66f19/a0d7f8b0550f4f78b4238840dd8803f0589d9204/,2019-10-21 14:42:22-07:00/2019-09-20 16:59:51-07:00/2019-09-25 07:47:44-07:00/2019-10-21 22:26:15-07:00/2018-12-12 13:35:19-08:00/,"Add inverse support for Circuit. (#1115)

We could restrict to integers if we think
Moment**0.5 shoudn't be defined as all op's raised to 0.5 power."
quantumlib/Cirq,7891cbff4ede816cf8f78808b9f15b369dfe2c01,2019-09-03T01:18:02Z,1cb3bcddc86e810fb1076436795fc9aec1375da7/3a11f1f0dd570bb846144f241d9b4d24ac6ecae6/9b51176ed42ddc1832a218436903b1f02f0bd844/33194ad3a2f4c28c48417876ff7dd1a6732d3e41/,2019-10-11 17:26:48-07:00/2019-10-11 22:52:20-07:00/2019-11-05 20:04:02-08:00/2020-04-29 14:07:58-07:00/,Break cyclic import and remove remaining lazy imports from protocols (#2060)
microsoft/Quantum,f0bb12f4be117636d2da5eeb3b02ed8d94677622,2019-09-13T22:04:23Z,5a5a9dab16e08f112c80330319dc3776d291e2bd/d0063a3728a2304f7badd3e8584054f04c4edbd7/aa9e6df5743124233f9f4c6c2f6d571188573292/3115897ad65da0ae063cf75bac5df344df797cf9/30428f0ebf06637fc96ae82043e4ea686d066211/,2020-02-03 23:35:20+00:00/2019-12-17 16:26:51-08:00/2020-07-06 11:03:12-07:00/2019-10-04 01:26:51-07:00/2019-11-03 14:26:02-08:00/,"Add a Q# quantum state visualizer (#221)

* Import visual debugger sample

Co-authored-by: Chris Granade <chgranad@microsoft.com>

* Fix colors in Edge

* Use OnOperationStart and OnOperationEnd

* Show operation functor names

* Wait for input before starting first operation

* Pass the simulator to the debugger constructor

* Show operations as a nested call stack

* Fix state chart labels

* Always show y-axis between -1 and 1

* Re-send history when new client connects

* Make operation call stack look a little nicer

* Don't show unit return values

* Update operation stack font and indent guides

* Use 2-column layout for operations and chart

* Remove flexbox to fix chart resizing issues

* Show arrow pointing to the current operation

* Move VisualDebugger.cs to top folder

* Allow going backward in time

* Show different icons for next op/op just finished

* Fix padding at bottom of operation list

* Add Grover's search example

* Clean up onOperationStarted handler

* Use SignalR hub method for advancing simulator

* Rename VisualizationHub to match VisualDebugger

* Move state dumper to VisualDebugger.cs

* Decrease class/method visibility when possible

* Fix emoji arrow for next operation

* Make operation list wider, allow horizontal scroll

* Simplify functor to string conversion

* Click an operation to jump to that state

* Skip operation end events

* Add step in and step over buttons

* Fix right padding in operations list

* Don't wait for advance before operation starts

* Don't wait for next event if all ops have finished

* Auto-scroll to the current operation

* Fix scrolling when the last operation ends

* Simplify AllOnesPhaseOracle

* Try rebuild

* Update visual debugger namespace

* Add copyright notices

* Code style changes for VisualDebugger.cs

* Replace tabs with spaces

* Update RootNamespace in csproj

* Create a watch script for npm

* Update README

* Add note to restart after changing the Q# program

* Listen for qubit allocation/release events

* Don't create new StateDumper every time

* Add descriptions for classes

* Add note to install Node.js and .NET Core SDK

* Rename VisualDebugger to StateVisualizer

* Update state before each allocation/release

* Fix ""step over"" for operations containing allocate/release

* Stop simulator when Ctrl+C is pressed

* Finish renaming to StateVisualizer

* Hide scrollbar for html/body elements

Co-Authored-By: Andres Paz <anpaz@microsoft.com>

* Update package name in package-lock.json

Co-Authored-By: Andres Paz <anpaz@microsoft.com>

* Rename more references to the visual debugger

Co-Authored-By: Andres Paz <anpaz@microsoft.com>

* More renaming

* rebuild?"
qiskit-community/qiskit-js,0143b0a16290cc70dc7d59da609141aea9dd5191,2017-11-28T11:04:40Z,518b458431a928ba1620c7b351e6f5a54aeb16f2/68416f349873c1beb395d5fe3c31660aee819a3b/0c927cb275e122c2e89702da5beaad0b907b7ab9/,2017-11-28 12:14:36+01:00/2019-04-12 07:13:27+02:00/2018-05-24 11:18:36+02:00/,v0.1.1
Qiskit/qiskit-terra,91b2c341b4087c4c0270d74f9fc77050ecef6e60,2020-04-22T04:10:14Z,d7e469e33c212e8acf39308497bd312cfe792ca6/96e720a1899f8276a03460e32e68ac2335b56bf0/f80ceb59f87431cfa61db42ca9695ad25b9a46df/,2020-08-14 14:21:14-04:00/2020-05-19 12:34:11-05:00/2020-06-02 23:45:49+02:00/,"Correct display of cx & ccx gates and fix bug on multi-control gates in text_drawer (#4173)

* Fix #3957 add visualization of open controlled gates for mpl

* More mpl drawer changes for open control states

* Returned rzz & cu1 to sidetext & changed color to purple

* Temp commit to test fold w/old code

* Finish change cx ctrl color & remove fold from qcstyle

* Fixed cx & ccx not showing open controls & fixed bug in ctrl_state implementation

* Minor spacing fixes

* Correcting z gate display

* Final mods plus fix to text_drawer test file

* cx and cy are not special cases any more

* adding CZ for completeness

* fixing CU1

* cu3 and crz

* cswap

* crzz

* readjut the tests

* new test

* test_open_controlled_rzz

Co-authored-by: Luciano Bello <luciano.bello@ibm.com>"
QuantumPackage/qp2,26be853c18189096dea671da1766724540f0a859,2019-06-25T14:46:14Z,03367381097efc90c32f73ac244ee1c2570b618d/1db247b27e872ad226b59cded5df1b10ca7ef823/1018c686a9f647af2ce37d33b412955acf8dd2ba/3f69f95275d62048437d0c43b754e54dab800b31/21dc0f53803d6df767a26d006f65ee570a54a937/e69b2d6b25bfdebdd57e76a5248abe449acffbb2/05df77ddb82606102278f052b5e7b98b287e8ad6/3c9728be99bc54ec98c217936e03861e8652a7c5/ae3a4929b6443f13512e2c1b28642812914bc84a/e42a4d8fc5d4fad9a3fee41fd836e067b25da15d/721f5a662b2ed4bc05a9a8c46a921b28d41cd3bd/932befb2bb528c87d367b9d4aab6c1300b4e66aa/2ef517488c9038b641a4f3c95ca01cb2d38b7181/a128c20afa8a3ed8573604f7e06130087e3bd6f3/6531181316c131f30d54a3653d17b597c0a43f3b/0c2bf90cc521847486d6d1cc9e0f9ffb8aeeef97/62ef1526a2b62addec421949f45b79f7f857617a/,2019-07-05 18:50:22+02:00/2019-07-02 22:52:47+02:00/2019-07-03 20:03:44+02:00/2019-07-06 02:17:07+02:00/2019-07-03 08:58:30+02:00/2019-07-02 10:20:20+02:00/2019-07-02 23:30:36+02:00/2019-06-29 17:34:20+02:00/2019-06-27 23:59:21+02:00/2019-07-01 17:20:09+02:00/2019-07-03 21:38:40+02:00/2019-07-04 00:22:44+02:00/2019-06-26 01:43:16+02:00/2019-06-26 00:51:47+02:00/2019-06-25 19:10:50+02:00/2019-07-03 01:08:48+02:00/2019-07-03 21:48:01+02:00/,Cleaning
Qiskit/qiskit-terra,43b436b4bcb9b88ccbf8df7c186231b275daa75b,2020-09-05T00:01:11Z,cef3f1d6f6708034928c71e8b5713311bf9c5b39/e8aa1daf5eaa9467357e482e3172f1d384303ec0/,2020-09-22 23:04:58+02:00/2020-09-16 10:22:52-04:00/,"Add test for FourierChecking circuit (#4624)

* Add test for FourierChecking circuit

* Update test/python/circuit/test_library.py

Co-authored-by: Luciano Bello <luciano.bello@ibm.com>

* Update test/python/circuit/test_library.py

Co-authored-by: Luciano Bello <luciano.bello@ibm.com>

* Update formatting for FourierChecking test

* Switch back to equiv for FourierChecking test

Co-authored-by: Luciano Bello <luciano.bello@ibm.com>"
qiskit-community/qiskit-vscode,bdd962e6f2f73362e2303a89dcf01974dd2a26af,2019-03-14T11:24:27Z,821e6f8558319fcbf28938cf12db5477fc25d085/,2019-03-14 12:57:36+01:00/,Adding PR 82 to the CHANGELOG
Qiskit/qiskit,6daab7c86d5c2dd80e1c43870106cb678734037c,2019-06-22T01:50:16Z,45358eb4fab2212a9a1fbaff407d307bb9251bb6/689b0a115963a71dd6a9f8baeb2fe7527df47803/a3f5e174d73f417aae5a846e1ff94e3255f43443/,2020-01-21 14:32:05+01:00/2019-08-13 11:37:19-04:00/2019-08-29 15:20:53-04:00/,"Fix edge cases and cleanup generate_authors.py (#345)

With the addition of mailmaps (per #229) to the element repos we should
start to leverage it with all the git log commands used to collect the
authors and co-authors. While the git log commands with `--format` set
were implicitly using mailmaps already the '--use-mailmap' flag is added
to all log commands to just make it explicit. In addition a mailmap
lookup step is added for co-authors because the git log command doesn't
know how to do the transform (since it's not actually a metadata field).

At the same time this removes a duplicate copy of the function used to
check the log. It also fixes some bugs with the co-author detection that
prevented it from working."
Qiskit/qiskit,61994664e3138aa5700b380e1d3cce8dee4935bd,2019-05-03T03:06:19Z,f60ebcc2b2d0ffc0870a911421230a4a3ac38827/dd27b2e780abe8241ccb38b67dba5ac945db54f0/,2019-08-18 18:22:42-04:00/2019-07-31 08:20:50-04:00/,Update README.md (#228)
XanaduAI/strawberryfields,8c5b3b2d57efda4aaa238a6398b39426ba4062b0,2019-06-25T19:35:19Z,cfe15dea15af47e1a1ddc736d6bf136588221914/5535bfe587b711bae45aeb6760b859563ea8c6d9/2a0bb0798d77c0c7d5e95ce0a58cc044d8f5d7e5/d2ae8977c3c6489d59b438b3200257df23a8cf3b/b6d8bc48831957fced3352fa437b2c031a25d25a/40d71ebecab66b429c8fac9324677f8bd0456577/,2019-06-28 15:54:48-04:00/2020-04-02 22:19:53+10:18/2019-06-29 09:38:08-04:00/2020-04-02 08:59:53-04:00/2019-06-27 10:01:04-04:00/2019-06-28 14:53:12-04:00/,Added the ability to do multisampling in homodyne and heterodyne. The problem of what to do after multishots measurements is not solved. The test_homodyne and test_heterodyne do pass
Qiskit/qiskit-ibmq-provider,95537a9647a6be0943585fefd05a6f2162bb820e,2019-01-21T09:14:27Z,c8088a7b154137d07c24634dc6550e3e79ee0ab8/,2019-09-19 19:09:52+02:00/,"Remove marshmallow dependency (#19)

Remove the dependency on `marshmallow`, as we can use the new
`ModelValidationError` exception directly from `qiskit`.
Additionally, catch a warning that was being issued during the tests
from the credentials system."
qiskit-community/qiskit-js,d8f54b1930413438eb72e2aeb51055a72acda7f2,2017-10-10T10:54:10Z,e2f12e164d3e48fa25936a60e4636b11bac5bb96/,2018-06-13 11:21:31+02:00/,QISKit url updated in the README.
Qiskit/qiskit,babce061d44da36d36562be881ba0e4921573f52,2019-05-06T22:19:57Z,ff2ab13ed86219f6736454e78218a2c989d76e04/,2019-05-21 10:40:45-04:00/,"update Getting Started for Qiskit 0.9 (#248)

* Aqua is now included in `pip install qiskit`. Doesn't need its own pip call.

* update Getting Started for Qiskit 0.9"
Blueqat/Blueqat,be890271e8f2bf76a65846a4051f1677932f114e,2018-12-05T08:53:41Z,8960c209b1c383f148d1de2d56511e5b7be000b5/3556ab80b9667662efc0ab03b0d647816c880fd2/,2019-03-29 10:52:25+09:00/2020-01-20 12:07:35+09:00/,Improve numpy backend implement
Blueqat/Blueqat,7644b50b96ca91614420240b8888ff43b399422e,2018-12-04T06:27:05Z,5da0df422f18f93b09127c6bcdb4228ec2e1c3bd/c1f7ad3fb1f08294d8e9b6307ed2f442eae6fef4/,2018-12-04 15:53:02+09:00/2019-07-29 14:50:29+09:00/,"Add test for U1, U2, U3 gates"
Qiskit/qiskit-terra,b8bcd9a6f6fb23f737acd68b0fc5a7508ec86cd8,2019-01-21T13:41:42Z,416456897859571c838e7b65a8f0168433d88f08/591ae4f09dc7aa975cec8dc0b647d2d04594db42/5285d1a537e790f1aa04d49008e5c11335768af1/774a757ba0dc71ca996fee9bd0d83c80343c79ca/34bf43b968d77a4b95611ffca612f3332a3c656d/2fe505541114747494e5a6ba7a57c77878cda069/6c12c8a61d334aba0247d12dfa7099d6affa0a76/87bc8518f9c9028209e95085f5a7fd8b7daf4f42/be9b0da397d3a800a8996697710bb2cd399a361e/a82a774d34392df3c16a79c9154f0d6183d5e41f/a87fe61992003e7e7e541f41194c5f0b3e458346/6795f5399f0c77559d344444df530bd7facf8685/018289a92b25d1e8cb3a6d1ba13b0aefa9f8bee9/,2019-11-07 13:32:11-05:00/2019-06-07 12:46:32-04:00/2019-02-27 19:35:01+00:00/2019-06-14 08:44:50-04:00/2019-06-07 14:53:10-04:00/2020-01-07 12:21:32-05:00/2019-04-17 18:20:09+02:00/2019-07-02 13:39:33+02:00/2019-08-28 08:35:57-04:00/2019-04-30 13:26:39-04:00/2020-05-15 19:26:34-04:00/2019-08-13 16:22:30-04:00/2019-04-30 00:32:31-04:00/,"Remove ibmq provider from terra (#1700)

* Remove qiskit/providers/ibmq

* Remove test/python/ibmq

* Remove IBMQ specifics from qiskit.test.mock

* Import IBMQ conditionally in qiskit/__init__

* Update requires_qe_access decorator

* Fix backend_overview and monitor requiring IBMQ

* Update CIs for installing qiskit-ibmq-provider

* Update CHANGELOG"
qiskit-community/qiskit-vscode,fde30f5769b3a26ab01e067d2f52ed1517833e6b,2018-04-17T16:09:25Z,081f215ee2b8c8ccda685ddb30d74e75f278edc5/3287d0fd4b93e9eb7c3b552d9b8b79ff8a4e6eef/e7341e9145e6625fdd92d315cb8fe118eb58b113/6b019769330f0a21b9896fdbb49609d4a95e75c1/3f72ffb2555c992aa34bb39946b950a25d8a4060/3bfa85dbbd9e278074a74732a147579cb8d77225/1d5c882ec174e04127b971e71c3318a2ef91ee1d/872b0a5278660aef3868ae9534217cdb842ca48a/44e09d3a51f098fb2b67b01e5fb4ba6a924a4e28/74671d0fb3a0f3c041e02bfd27fbd2ac342d873e/,2018-04-24 16:12:45+01:00/2018-05-23 14:15:19+02:00/2018-07-17 16:52:07+02:00/2018-04-19 18:06:11+02:00/2018-05-28 13:28:11+02:00/2018-05-02 19:16:21+02:00/2019-03-11 12:55:43+01:00/2018-05-23 11:18:29+02:00/2018-05-18 11:59:12+02:00/2018-04-19 11:17:42+02:00/,Adding to the code execution feature a pannel to show the results #42
Qiskit/qiskit-terra,1713bbd7462d47ff67dd42bdaa5172a9bb31ad05,2020-02-21T17:44:38Z,5c4914e73f94d4eb9fa519107006cc09005595ac/5bdee8cf84d8e74efb046d395706c663ce88e5bf/4116f0f9ad8a73ada0acc343f8cb809bfffb8ce7/32aba60331d6a6789e4656fb5c772d913e17389c/a9b68a5f6b108fcc981e64d2d822c556bdcdd0ab/aedf2f719d1b328578937a088c8becb4ceff294b/71280e8ccc9450737243267510ec53de49ef4e39/,2020-03-30 15:06:15-04:00/2020-07-08 09:24:50-04:00/2020-03-18 15:22:42-04:00/2020-03-11 23:45:31+09:00/2020-07-17 10:47:41-04:00/2020-03-11 16:14:35-04:00/2020-07-20 23:10:31-04:00/,"Refactor/assemble schedules (#3794)

* Refactor the assemble_schedules.py file to break execution into two main parts: assembling the 'experiments' and assembling the 'config' for the Qobj. Break out instruction assembly from experiment (schedule) assembly into another private function. No API changes, no new public functions. Add type hints.

* Complete documentation

* Respond to feedback from Kevin and update some docstrings following from docathon ideas

* Check hasattr measmap rather than catching AttrError to avoid masking errors in function call"
